order_id,order_date,customer_id,region,channel,product_category,unit_price,quantity,discount_pct,returned,gross_revenue,net_revenue,order_month
ORD-DZ22XOC9UJ,2025-03-07,CUST-E60LURSC,Abuja,Store,Electronics,134965.77,2,0.181,0,269931.54,221073.93,2025-03
ORD-V3JKEX0LXX,2025-03-07,CUST-5TI17LLN,Oyo,Store,Electronics,75286.98,2,0.275,0,150573.96,109166.12,2025-03
ORD-4ESH4FA9FE,2025-03-07,CUST-CO0B3FTA,Lagos,Online,Accessories,9410.68,4,0.122,0,37642.72,33050.31,2025-03
ORD-8UWJWCF0WW,2025-03-07,CUST-B7OIUNSI,Enugu,Store,Groceries,2568.52,4,0.266,0,10274.08,7541.17,2025-03
ORD-03WU2JTY7F,2025-03-07,CUST-01N8CRVC,Lagos,Online,Home,8079.87,1,0.18,0,8079.87,6625.49,2025-03
ORD-ZLEIXB4VPT,2025-03-07,CUST-22DGCPD6,Lagos,Online,Home,18715.7,3,0.171,0,56147.1,46545.95,2025-03
ORD-PYVUKTO313,2025-03-07,CUST-MFESPWS6,Oyo,Online,Repairs,16838.44,2,0.112,0,33676.88,29905.07,2025-03
ORD-SZ20IET7T5,2025-03-07,CUST-17IPHQJ1,Enugu,Online,Fashion,17668.5,4,0.286,0,70674.0,50461.24,2025-03
ORD-XC6EUY9K8B,2025-03-07,CUST-5KVHYC1I,Lagos,Online,Fashion,10220.23,3,0.348,0,30660.69,19990.77,2025-03
ORD-84GBJU4XPS,2025-03-07,CUST-3TX9JOMQ,Lagos,Partner,Accessories,10340.14,2,0.051,0,20680.28,19625.59,2025-03
ORD-NEYSM7RLDT,2025-03-07,CUST-L76I8WRW,Rivers,Online,Groceries,2317.32,2,0.459,0,4634.64,2507.34,2025-03
ORD-C4SEFO3VG1,2025-03-07,CUST-VNPMNJM5,Abuja,Online,Electronics,58712.61,2,0.055,0,117425.22,110966.83,2025-03
ORD-H0GOYYVPOE,2025-03-07,CUST-IDQ029FZ,Lagos,Online,Electronics,92483.44,4,0.169,0,369933.76,307414.95,2025-03
ORD-RJPOTIUG76,2025-03-07,CUST-JR3KJIJQ,Lagos,Store,Home,16199.82,2,0.26,0,32399.64,23975.73,2025-03
ORD-PDJ0NKZ714,2025-03-07,CUST-OFJVK20M,Kano,Online,Groceries,4283.53,2,0.134,0,8567.06,7419.07,2025-03
ORD-MGFNF6TMEV,2025-03-07,CUST-E7LTVWGO,Lagos,Online,Fashion,13873.32,3,0.133,0,41619.96,36084.51,2025-03
ORD-J9LUVZE74C,2025-03-07,CUST-BJUSBKH2,Enugu,Online,Groceries,4541.45,5,0.215,0,22707.25,17825.19,2025-03
ORD-7U5TXN7YFU,2025-03-07,CUST-LQPN93R6,Oyo,Online,Accessories,11781.53,1,0.273,0,11781.53,8565.17,2025-03
ORD-179JM9O3PY,2025-03-07,CUST-VNYE84JL,Enugu,Online,Electronics,84938.37,6,0.027,0,509630.22,495870.2,2025-03
ORD-LY9OZJ9J55,2025-03-07,CUST-OW09AWT9,Lagos,Online,Accessories,9735.59,3,0.372,0,29206.77,18341.85,2025-03
ORD-UHUGLNY2ZY,2025-03-07,CUST-EVOUIDWR,Abuja,Online,Home,13422.27,1,0.57,0,13422.27,5771.58,2025-03
ORD-P3H5Z06YSX,2025-03-07,CUST-N0RF4T82,Enugu,Partner,Accessories,11709.01,2,0.423,0,23418.02,13512.2,2025-03
ORD-4EQ6O2U40X,2025-03-07,CUST-KMV28SCS,Enugu,Online,Groceries,4240.64,5,0.118,0,21203.2,18701.22,2025-03
ORD-WB3H9HCSMY,2025-03-07,CUST-8ZDPNZM6,Lagos,Online,Repairs,13551.2,3,0.185,1,40653.6,33132.68,2025-03
ORD-00MBV3CWJG,2025-03-07,CUST-W5344D29,Lagos,Online,Electronics,80693.19,3,0.242,0,242079.57,183496.31,2025-03
ORD-DUNI02APKL,2025-03-07,CUST-H2ZVOK2W,Kano,Online,Electronics,91509.6,5,0.174,1,457548.0,377934.65,2025-03
ORD-1NH0T1AKF7,2025-03-07,CUST-0ZTOY9X3,Lagos,Store,Fashion,12725.77,2,0.194,1,25451.54,20513.94,2025-03
ORD-L4V18NQ254,2025-03-07,CUST-YFI38JSB,Oyo,Online,Home,15498.94,3,0.065,0,46496.82,43474.53,2025-03
ORD-YEJ9E6BFYJ,2025-03-07,CUST-02MN1STW,Lagos,Online,Accessories,11490.58,4,0.167,0,45962.32,38286.61,2025-03
ORD-RRCND335VX,2025-03-07,CUST-1XB8BH65,Rivers,Store,Repairs,14032.06,2,0.285,0,28064.12,20065.85,2025-03
ORD-3M3082IR2O,2025-03-07,CUST-QCEOC279,Abuja,Online,Accessories,9176.66,5,0.222,0,45883.3,35697.21,2025-03
ORD-3R781LW1LD,2025-03-07,CUST-PDD0FFBI,Enugu,Online,Accessories,5543.61,4,0.094,0,22174.44,20090.04,2025-03
ORD-8J6J1Q7VHF,2025-03-07,CUST-8BBCJIP8,Rivers,Store,Accessories,8827.32,2,0.276,0,17654.64,12781.96,2025-03
ORD-IC5X13BR8Q,2025-03-07,CUST-XDVQKYWF,Kano,Online,Repairs,14126.59,1,0.418,0,14126.59,8221.68,2025-03
ORD-QSW4PGT7OQ,2025-03-07,CUST-YYQIYHJY,Enugu,Store,Groceries,4291.23,3,0.114,0,12873.69,11406.09,2025-03
ORD-R25TIOZY9H,2025-03-07,CUST-EBMBO9Y6,Abuja,Online,Accessories,4473.28,2,0.095,0,8946.56,8096.64,2025-03
ORD-0BRA68Y222,2025-03-07,CUST-LTX3H8YL,Kano,Online,Electronics,106844.04,2,0.334,0,213688.08,142316.26,2025-03
ORD-6JM068BLS5,2025-03-07,CUST-0XQAMMQA,Abuja,Online,Repairs,16362.53,2,0.114,0,32725.06,28994.4,2025-03
ORD-S5AMKGJS5L,2025-03-07,CUST-BBPJYP7Z,Rivers,Store,Repairs,16700.94,1,0.266,0,16700.94,12258.49,2025-03
ORD-TUH3S9U2F5,2025-03-07,CUST-L22FC6VJ,Lagos,Store,Electronics,115905.22,3,0.496,0,347715.66,175248.69,2025-03
ORD-E9B3OIBDXP,2025-03-07,CUST-X6VGHGL3,Enugu,Online,Groceries,4556.12,4,0.12,1,18224.48,16037.54,2025-03
ORD-SR90SBW815,2025-03-07,CUST-3SBU4ZLU,Lagos,Online,Fashion,12170.59,2,0.376,0,24341.18,15188.9,2025-03
ORD-81SWKFPJ16,2025-03-07,CUST-HM3T01E5,Lagos,Online,Groceries,6430.59,2,0.194,0,12861.18,10366.11,2025-03
ORD-U6D4Z16C67,2025-03-07,CUST-S4NUCHMC,Lagos,Store,Electronics,73217.7,2,0.118,0,146435.4,129156.02,2025-03
ORD-PVX0A3LKLX,2025-03-07,CUST-9QD4XW05,Enugu,Online,Fashion,11561.31,4,0.397,0,46245.24,27885.88,2025-03
ORD-YTZBM7W0TC,2025-03-07,CUST-K4GCHSRU,Rivers,Store,Groceries,3582.82,3,0.292,0,10748.46,7609.91,2025-03
ORD-E795DHDWU2,2025-03-07,CUST-EFO2FX5X,Kano,Partner,Accessories,10015.22,3,0.162,0,30045.66,25178.26,2025-03
ORD-XILJMZPUEB,2025-03-07,CUST-4N095SB1,Rivers,Online,Groceries,4348.37,3,0.099,0,13045.11,11753.64,2025-03
ORD-VNXX842DHO,2025-03-07,CUST-CA0JYKZE,Lagos,Partner,Fashion,13602.28,1,0.223,0,13602.28,10568.97,2025-03
ORD-D3SDOKUDJL,2025-03-07,CUST-UXYJF9WS,Kano,Online,Groceries,5312.25,3,0.499,0,15936.75,7984.31,2025-03
ORD-9BUOGFPS6T,2025-03-07,CUST-1ZCF71ZU,Lagos,Partner,Electronics,74923.38,4,0.042,0,299693.52,287106.39,2025-03
ORD-T5ZUMNP807,2025-03-07,CUST-FJH0UP8H,Enugu,Online,Electronics,125716.53,5,0.202,0,628582.65,501608.95,2025-03
ORD-NIAIAAELQQ,2025-03-07,CUST-EJ5Y4XR5,Abuja,Online,Repairs,18589.18,3,0.198,0,55767.54,44725.57,2025-03
ORD-T2GT78CVIW,2025-03-07,CUST-UDTQY8YP,Lagos,Store,Groceries,4357.72,2,0.279,0,8715.44,6283.83,2025-03
ORD-S9BJI382PJ,2025-03-08,CUST-813CCK9D,Lagos,Online,Groceries,6082.27,2,0.449,0,12164.54,6702.66,2025-03
ORD-P78P3EPRCP,2025-03-08,CUST-B6YSUGS5,Kano,Partner,Electronics,115136.91,5,0.016,0,575684.55,566473.6,2025-03
ORD-TF9Y3ZOH10,2025-03-08,CUST-4SSC4AW9,Enugu,Online,Groceries,3174.57,3,0.071,0,9523.71,8847.53,2025-03
ORD-2ZXY90QTTT,2025-03-08,CUST-L0LX2MSR,Enugu,Online,Home,11709.77,4,0.276,0,46839.08,33911.49,2025-03
ORD-N7GVCEOFON,2025-03-08,CUST-233S98RD,Rivers,Online,Home,12557.42,3,0.222,0,37672.26,29309.02,2025-03
ORD-PNEBT0GKAX,2025-03-08,CUST-W6W65KEN,Kano,Online,Accessories,12881.65,2,0.07,0,25763.3,23959.87,2025-03
ORD-8JGUWBO1ZM,2025-03-08,CUST-APGC8JSH,Lagos,Store,Home,20988.04,1,0.093,1,20988.04,19036.15,2025-03
ORD-LMTHEYIF37,2025-03-08,CUST-4FMOFBMA,Lagos,Online,Fashion,11330.25,1,0.255,0,11330.25,8441.04,2025-03
ORD-E0Y8CLDUL2,2025-03-08,CUST-HD8P1LUL,Lagos,Online,Home,20684.44,4,0.095,0,82737.76,74877.67,2025-03
ORD-G6XZBUGBH5,2025-03-08,CUST-AE0OQA1K,Abuja,Online,Electronics,79922.24,2,0.078,0,159844.48,147376.61,2025-03
ORD-1H1X5Q35F5,2025-03-08,CUST-VABJCZVY,Abuja,Online,Home,26131.97,2,0.108,0,52263.94,46619.43,2025-03
ORD-RGRYI937TH,2025-03-08,CUST-EKRR97HZ,Lagos,Online,Fashion,7302.38,3,0.24,0,21907.14,16649.43,2025-03
ORD-CA3I91AFGS,2025-03-08,CUST-5H5GD8KR,Rivers,Store,Accessories,2250.0,2,0.293,0,4500.0,3181.5,2025-03
ORD-8EK4KDUTDT,2025-03-08,CUST-B4B61OYQ,Enugu,Store,Home,24874.97,4,0.245,0,99499.88,75122.41,2025-03
ORD-5NJLDDUZ3E,2025-03-08,CUST-5MK7RGSX,Rivers,Online,Repairs,13047.13,2,0.245,0,26094.26,19701.17,2025-03
ORD-UYCSXKFEI1,2025-03-08,CUST-Q7QFN9P9,Abuja,Store,Repairs,17774.07,3,0.225,0,53322.21,41324.71,2025-03
ORD-PTD3CPLGCL,2025-03-08,CUST-HOE5JY80,Lagos,Online,Home,16968.53,2,0.199,0,33937.06,27183.59,2025-03
ORD-X8XKM7A6NU,2025-03-08,CUST-WGDOF2GY,Lagos,Online,Repairs,8493.02,2,0.268,0,16986.04,12433.78,2025-03
ORD-QTQFMXP1XE,2025-03-08,CUST-CBTRAFPJ,Rivers,Online,Electronics,50674.39,2,0.178,0,101348.78,83308.7,2025-03
ORD-PWSMPN8YSU,2025-03-08,CUST-R0AKMBT5,Lagos,Partner,Groceries,3094.03,4,0.418,0,12376.12,7202.9,2025-03
ORD-TQ96XOP4KZ,2025-03-08,CUST-4P4IJCA8,Lagos,Partner,Electronics,119738.47,4,0.148,0,478953.88,408068.71,2025-03
ORD-4IQQDTBCYU,2025-03-08,CUST-P9XAYKN1,Enugu,Partner,Repairs,19209.42,3,0.142,0,57628.26,49445.05,2025-03
ORD-QFBKK5HIO5,2025-03-08,CUST-NIGO8O87,Kano,Store,Home,22174.52,3,0.22,0,66523.56,51888.38,2025-03
ORD-QF9AF8DNYX,2025-03-08,CUST-JV2RX9N0,Oyo,Store,Groceries,6195.05,3,0.269,0,18585.15,13585.74,2025-03
ORD-6BGWG3VDXU,2025-03-08,CUST-BHKAUO8X,Abuja,Partner,Accessories,8168.86,4,0.31,0,32675.44,22546.05,2025-03
ORD-9NPQTHTN04,2025-03-08,CUST-Y966MVYW,Lagos,Store,Electronics,101588.7,1,0.433,0,101588.7,57600.79,2025-03
ORD-XQQTRMK7D7,2025-03-08,CUST-2PJT6Z4M,Lagos,Online,Groceries,4612.22,2,0.235,0,9224.44,7056.7,2025-03
ORD-HSDKO834QT,2025-03-08,CUST-F0OHY3AX,Lagos,Store,Electronics,60680.52,5,0.249,0,303402.6,227855.35,2025-03
ORD-RLWZ9V5EFY,2025-03-08,CUST-XQJAIG22,Abuja,Online,Groceries,6808.01,2,0.141,1,13616.02,11696.16,2025-03
ORD-AYIZU8YESS,2025-03-08,CUST-QETZ70EF,Abuja,Store,Home,4798.8,2,0.154,0,9597.6,8119.57,2025-03
ORD-8EEM26IVD9,2025-03-08,CUST-LD7QLSTK,Kano,Online,Fashion,14745.61,3,0.257,0,44236.83,32867.96,2025-03
ORD-CVYO0YEFGG,2025-03-08,CUST-OC70NHTH,Kano,Online,Electronics,57572.58,1,0.115,0,57572.58,50951.73,2025-03
ORD-VIAXZSNBOY,2025-03-08,CUST-MWUVGOPI,Abuja,Online,Groceries,1125.0,3,0.169,0,3375.0,2804.62,2025-03
ORD-PI3FN1FAIE,2025-03-08,CUST-WB3S6304,Rivers,Partner,Accessories,9987.35,4,0.153,0,39949.4,33837.14,2025-03
ORD-BK7AYCR1NX,2025-03-08,CUST-4ZO86E2S,Lagos,Online,Electronics,111219.09,5,0.134,0,556095.45,481578.66,2025-03
ORD-G116PP323H,2025-03-08,CUST-R52R4NL2,Lagos,Partner,Home,23193.92,6,0.261,0,139163.52,102841.84,2025-03
ORD-NIKSIHMTW0,2025-03-08,CUST-7S0X1C61,Lagos,Online,Fashion,8386.07,4,0.125,0,33544.28,29351.24,2025-03
ORD-ORFOOCQT2Y,2025-03-08,CUST-JROOYMZA,Rivers,Online,Home,21493.94,5,0.066,0,107469.7,100376.7,2025-03
ORD-C7W7HXTK97,2025-03-08,CUST-RBRJI0E2,Abuja,Online,Fashion,9674.42,3,0.061,0,29023.26,27252.84,2025-03
ORD-FT25JZKUEJ,2025-03-08,CUST-8LJN11OH,Kano,Online,Repairs,12998.49,4,0.052,0,51993.96,49290.27,2025-03
ORD-HIRB1ULHS7,2025-03-08,CUST-TIJUR4P8,Lagos,Online,Accessories,5439.49,3,0.075,0,16318.47,15094.58,2025-03
ORD-GTUBXC092F,2025-03-08,CUST-DG1O4TEL,Oyo,Online,Groceries,4460.55,2,0.058,0,8921.1,8403.68,2025-03
ORD-ZYJLKJUXHA,2025-03-08,CUST-Z48MLDUD,Enugu,Online,Accessories,8181.5,3,0.181,0,24544.5,20101.95,2025-03
ORD-KI14N1ICVH,2025-03-08,CUST-I02JVZSL,Lagos,Online,Groceries,3919.53,2,0.226,0,7839.06,6067.43,2025-03
ORD-BGAMAXR1RE,2025-03-08,CUST-AE4AP1UI,Lagos,Partner,Repairs,11594.49,1,0.191,0,11594.49,9379.94,2025-03
ORD-TFQU4KE5CW,2025-03-08,CUST-OZDAVH6G,Lagos,Online,Groceries,5854.17,3,0.6,0,17562.51,7025.0,2025-03
ORD-VEVX4HF583,2025-03-08,CUST-EYNPJVEQ,Enugu,Online,Electronics,39478.28,5,0.328,0,197391.4,132647.02,2025-03
ORD-W5JPSHA5YN,2025-03-08,CUST-4M4JMTJE,Lagos,Partner,Groceries,3224.09,5,0.149,0,16120.45,13718.5,2025-03
ORD-7686QRYIH9,2025-03-08,CUST-CYF21L1Y,Oyo,Online,Groceries,2612.2,2,0.271,0,5224.4,3808.59,2025-03
ORD-LJAU2HDVGK,2025-03-08,CUST-3K6MGCNE,Rivers,Store,Accessories,11990.83,2,0.138,0,23981.66,20672.19,2025-03
ORD-6TKYZQT9JN,2025-03-08,CUST-70DWQIB0,Lagos,Store,Fashion,9404.68,1,0.056,0,9404.68,8878.02,2025-03
ORD-94E3I89SOH,2025-03-08,CUST-AAYJ6J8W,Lagos,Online,Electronics,105051.83,3,0.068,0,315155.49,293724.92,2025-03
ORD-4FFOUUNWEQ,2025-03-08,CUST-YS604FNL,Abuja,Online,Home,11444.59,4,0.022,0,45778.36,44771.24,2025-03
ORD-FGYMVFXPOB,2025-03-08,CUST-HPVNVGB9,Lagos,Store,Groceries,3416.34,3,0.25,0,10249.02,7686.76,2025-03
ORD-KUVZT1NQ0W,2025-03-08,CUST-W1IIEZK7,Abuja,Store,Accessories,5665.94,1,0.199,0,5665.94,4538.42,2025-03
ORD-DW1IEOP9IR,2025-03-08,CUST-ZP5QAA62,Kano,Online,Groceries,7187.6,6,0.258,0,43125.6,31999.2,2025-03
ORD-3OLUDFJ9ZV,2025-03-08,CUST-THN6LB31,Enugu,Online,Electronics,116707.44,2,0.123,0,233414.88,204704.85,2025-03
ORD-4BHR0DVQEP,2025-03-08,CUST-UXM8TFPE,Lagos,Store,Electronics,79688.92,2,0.172,0,159377.84,131964.85,2025-03
ORD-TZUEYHFCJ0,2025-03-08,CUST-NKME4GXU,Kano,Online,Repairs,16707.81,4,0.12,1,66831.24,58811.49,2025-03
ORD-GDMWK11U85,2025-03-08,CUST-M8ZOUMMZ,Lagos,Online,Electronics,95328.13,4,0.052,0,381312.52,361484.27,2025-03
ORD-B2Y1N3QWIL,2025-03-08,CUST-1VKFOR6G,Lagos,Online,Repairs,14073.75,2,0.115,0,28147.5,24910.54,2025-03
ORD-L7DRX0P6BX,2025-03-08,CUST-280V6PKA,Enugu,Online,Electronics,80651.14,3,0.028,0,241953.42,235178.72,2025-03
ORD-42L771PU0P,2025-03-08,CUST-XHTZZ1CK,Enugu,Online,Home,26348.98,1,0.044,0,26348.98,25189.62,2025-03
ORD-599O65K5VK,2025-03-08,CUST-96MVTRQK,Lagos,Online,Fashion,7860.9,2,0.084,0,15721.8,14401.17,2025-03
ORD-DZ7LJEN485,2025-03-08,CUST-5NHP0CLH,Abuja,Online,Accessories,10900.15,2,0.378,0,21800.3,13559.79,2025-03
ORD-S6KBO6KNRJ,2025-03-08,CUST-0TGP848E,Lagos,Store,Repairs,22116.58,5,0.17,0,110582.9,91783.81,2025-03
ORD-PX67W5CWGW,2025-03-08,CUST-VKAQ5XFD,Abuja,Online,Electronics,76944.3,3,0.098,0,230832.9,208211.28,2025-03
ORD-Z8SQ0HQCPK,2025-03-08,CUST-0CRZZJJR,Lagos,Online,Groceries,6072.8,7,0.161,0,42509.6,35665.55,2025-03
ORD-J82I0SLNA0,2025-03-08,CUST-QLGHWU1C,Oyo,Store,Repairs,15774.72,4,0.086,0,63098.88,57672.38,2025-03
ORD-IR69YFK1NV,2025-03-08,CUST-M24DNLC1,Abuja,Store,Home,24284.79,5,0.133,0,121423.95,105274.56,2025-03
ORD-IGD3U0V4KH,2025-03-09,CUST-UQ5PX6OA,Lagos,Online,Electronics,79448.01,3,0.054,0,238344.03,225473.45,2025-03
ORD-7U6WDDHPIN,2025-03-09,CUST-3BFS65D8,Lagos,Online,Electronics,57031.55,1,0.305,0,57031.55,39636.93,2025-03
ORD-70PJ3UYLJJ,2025-03-09,CUST-W60W6YC2,Lagos,Online,Electronics,33752.62,3,0.109,0,101257.86,90220.75,2025-03
ORD-DQYYBBV2QZ,2025-03-09,CUST-54JT3NSW,Kano,Store,Groceries,5109.59,3,0.143,0,15328.77,13136.76,2025-03
ORD-FX5BHFXW1S,2025-03-09,CUST-RWBQWJN3,Lagos,Online,Home,25078.25,5,0.307,0,125391.25,86896.14,2025-03
ORD-30VJLWAHE9,2025-03-09,CUST-HTU7U9KV,Oyo,Online,Electronics,82801.85,4,0.336,0,331207.4,219921.71,2025-03
ORD-GQ6MUAS9IR,2025-03-09,CUST-H0P1LBA5,Oyo,Store,Accessories,12782.47,5,0.124,0,63912.35,55987.22,2025-03
ORD-U57WYCTL4Q,2025-03-09,CUST-HBZHK3IG,Kano,Online,Home,24691.84,2,0.247,0,49383.68,37185.91,2025-03
ORD-NHGVP9ALM0,2025-03-09,CUST-2BKXHT1T,Rivers,Online,Repairs,13717.7,3,0.045,0,41153.1,39301.21,2025-03
ORD-HYSW3PQ39Z,2025-03-09,CUST-ACUV3EHB,Oyo,Store,Electronics,119649.9,4,0.282,0,478599.6,343634.51,2025-03
ORD-0HESPG8QGL,2025-03-09,CUST-M45ZZNWQ,Lagos,Online,Electronics,103276.04,6,0.327,0,619656.24,417028.65,2025-03
ORD-18PKA3GZZV,2025-03-09,CUST-GGN8XZKO,Kano,Online,Groceries,4462.04,2,0.522,0,8924.08,4265.71,2025-03
ORD-FIBWM6F9FG,2025-03-09,CUST-HQML1PDY,Kano,Partner,Electronics,52637.11,2,0.087,0,105274.22,96115.36,2025-03
ORD-IRNNXHHA6T,2025-03-09,CUST-CF4OPJB7,Enugu,Partner,Electronics,120748.07,5,0.279,0,603740.35,435296.79,2025-03
ORD-1V16IP5UVI,2025-03-09,CUST-06FGXW7P,Abuja,Online,Home,20923.7,2,0.198,0,41847.4,33561.61,2025-03
ORD-8F2ONJMTYB,2025-03-09,CUST-03U7ZZKD,Lagos,Online,Accessories,11085.48,5,0.361,0,55427.4,35418.11,2025-03
ORD-VNHLZ2TIK6,2025-03-09,CUST-508DUZQ8,Kano,Partner,Groceries,3333.58,2,0.077,0,6667.16,6153.79,2025-03
ORD-X9GXSEI7TS,2025-03-09,CUST-N2GSG3HH,Lagos,Online,Accessories,8429.83,2,0.228,0,16859.66,13015.66,2025-03
ORD-SO2ZFAMPU5,2025-03-09,CUST-VYPAUCCJ,Lagos,Online,Accessories,12659.6,4,0.153,0,50638.4,42890.72,2025-03
ORD-XD5SXF998O,2025-03-09,CUST-W71G9O4B,Lagos,Store,Repairs,9846.58,6,0.139,0,59079.48,50867.43,2025-03
ORD-UXDZO0K3DX,2025-03-09,CUST-V9UGPDS1,Enugu,Store,Repairs,12876.73,5,0.128,0,64383.65,56142.54,2025-03
ORD-LBUBTXM99E,2025-03-09,CUST-W0N0RWIN,Lagos,Partner,Fashion,10503.86,3,0.056,0,31511.58,29746.93,2025-03
ORD-KP1TDB9IM6,2025-03-09,CUST-CQYYWALV,Lagos,Online,Repairs,12784.47,2,0.094,1,25568.94,23165.46,2025-03
ORD-4WG3M9E14C,2025-03-09,CUST-Z7ZY4X53,Abuja,Partner,Home,19995.86,4,0.492,1,79983.44,40631.59,2025-03
ORD-5QF5Z5JC4O,2025-03-09,CUST-O76SE7Z3,Lagos,Store,Groceries,3651.1,3,0.066,0,10953.3,10230.38,2025-03
ORD-CYB1XOEH92,2025-03-09,CUST-0VUW96S2,Kano,Store,Accessories,7830.12,4,0.12,0,31320.48,27562.02,2025-03
ORD-0ALP38X4R2,2025-03-09,CUST-B1HAHEN5,Rivers,Online,Groceries,3672.43,4,0.306,0,14689.72,10194.67,2025-03
ORD-QSI1F35BCS,2025-03-09,CUST-MJVXDDDU,Lagos,Online,Fashion,12325.32,3,0.006,0,36975.96,36754.1,2025-03
ORD-X67LT1JG6J,2025-03-09,CUST-3A6BG7QO,Abuja,Store,Electronics,107632.65,4,0.256,0,430530.6,320314.77,2025-03
ORD-VP9O6XK00G,2025-03-09,CUST-MCCBY9E9,Enugu,Online,Fashion,14239.7,3,0.169,0,42719.1,35499.57,2025-03
ORD-KNK3M8B9T0,2025-03-09,CUST-LQLG4Q4N,Rivers,Store,Repairs,25144.88,5,0.227,0,125724.4,97184.96,2025-03
ORD-AUGVDLE781,2025-03-09,CUST-XM0BXNPQ,Oyo,Online,Electronics,108555.07,2,0.331,0,217110.14,145246.68,2025-03
ORD-52LHXCPAJD,2025-03-09,CUST-BRB253HR,Enugu,Online,Home,13580.78,2,0.323,0,27161.56,18388.38,2025-03
ORD-FHGYMAK80B,2025-03-09,CUST-FM05BZQD,Lagos,Store,Groceries,2860.08,3,0.095,0,8580.24,7765.12,2025-03
ORD-KFJ8CFOWD0,2025-03-09,CUST-QGJQHZHB,Enugu,Partner,Fashion,16984.31,1,0.012,0,16984.31,16780.5,2025-03
ORD-C40YYG2E60,2025-03-09,CUST-FENPC2W2,Enugu,Store,Repairs,19203.59,3,0.312,0,57610.77,39636.21,2025-03
ORD-FPB4K73X3S,2025-03-09,CUST-UVL9I060,Abuja,Store,Home,18221.74,3,0.168,0,54665.22,45481.46,2025-03
ORD-DAP6K27YDU,2025-03-09,CUST-RDM3HAM1,Lagos,Store,Home,22551.2,5,0.163,0,112756.0,94376.77,2025-03
ORD-Y8WABXR720,2025-03-09,CUST-WIRFQNDF,Kano,Online,Electronics,126710.89,5,0.262,0,633554.45,467563.18,2025-03
ORD-2E6GFVJB3Q,2025-03-09,CUST-20GYW104,Kano,Online,Electronics,91086.9,4,0.103,0,364347.6,326819.8,2025-03
ORD-T9E6037PDN,2025-03-09,CUST-9KIONBQ2,Abuja,Store,Groceries,4718.46,2,0.279,0,9436.92,6804.02,2025-03
ORD-6T8JWP9W1C,2025-03-09,CUST-6S5MRC0T,Lagos,Online,Home,29947.07,2,0.225,0,59894.14,46417.96,2025-03
ORD-TKVAIE69RB,2025-03-09,CUST-POFU22UH,Enugu,Partner,Electronics,21250.0,2,0.338,0,42500.0,28135.0,2025-03
ORD-JOFK06PQF4,2025-03-09,CUST-YR4ALOOY,Oyo,Store,Home,24023.1,1,0.044,0,24023.1,22966.08,2025-03
ORD-AD3QSPIUNN,2025-03-09,CUST-1OTGUXDN,Lagos,Online,Fashion,3000.0,3,0.519,0,9000.0,4329.0,2025-03
ORD-QUF86WT745,2025-03-09,CUST-IV31DUMD,Abuja,Online,Repairs,22656.47,3,0.079,0,67969.41,62599.83,2025-03
ORD-1FV8686HWF,2025-03-09,CUST-X49WYYRC,Enugu,Partner,Electronics,58785.31,2,0.059,0,117570.62,110633.95,2025-03
ORD-8UWSP00XTQ,2025-03-09,CUST-ISKL2ZYK,Lagos,Store,Home,24871.13,3,0.123,0,74613.39,65435.94,2025-03
ORD-YG1OYMU4YZ,2025-03-09,CUST-ZVP7AO2T,Abuja,Online,Repairs,14182.78,5,0.036,0,70913.9,68361.0,2025-03
ORD-P2FM5FD7W9,2025-03-09,CUST-5HJP1C0H,Lagos,Store,Fashion,9932.8,4,0.066,0,39731.2,37108.94,2025-03
ORD-QJX5500P24,2025-03-09,CUST-OW89NP9F,Oyo,Online,Repairs,12789.2,4,0.433,0,51156.8,29005.91,2025-03
ORD-SF88K7QM8G,2025-03-09,CUST-UO29MR2D,Rivers,Store,Fashion,14099.09,5,0.176,0,70495.45,58088.25,2025-03
ORD-O4NJ7W9CEC,2025-03-09,CUST-B62A66WD,Rivers,Store,Groceries,6103.28,1,0.325,0,6103.28,4119.71,2025-03
ORD-V9IKWUM3O2,2025-03-09,CUST-8PBQSW9M,Rivers,Store,Accessories,8320.71,6,0.204,0,49924.26,39739.71,2025-03
ORD-EUBDH322TZ,2025-03-09,CUST-238YQATN,Rivers,Online,Fashion,13622.95,7,0.029,0,95360.65,92595.19,2025-03
ORD-IF5HKFB1EJ,2025-03-09,CUST-XPBBOFHY,Lagos,Online,Fashion,15690.73,2,0.037,0,31381.46,30220.35,2025-03
ORD-FJAF023IQV,2025-03-09,CUST-P9TAZ25V,Lagos,Online,Fashion,12824.8,7,0.105,1,89773.6,80347.37,2025-03
ORD-OBU73Y8PR1,2025-03-09,CUST-YTLBH4ZF,Enugu,Online,Repairs,12877.54,5,0.26,0,64387.7,47646.9,2025-03
ORD-O1CPS0GXU3,2025-03-09,CUST-KM5YVE81,Lagos,Online,Fashion,14794.61,3,0.226,0,44383.83,34353.08,2025-03
ORD-LUYS46L84B,2025-03-09,CUST-1YNOAKKS,Kano,Online,Home,18982.93,2,0.12,0,37965.86,33409.96,2025-03
ORD-9XQPDCGZDN,2025-03-09,CUST-21P83MQV,Lagos,Partner,Accessories,6390.28,7,0.077,0,44731.96,41287.6,2025-03
ORD-OTP1FSG1SO,2025-03-09,CUST-W5UGUGFX,Oyo,Partner,Home,16740.39,4,0.079,0,66961.56,61671.6,2025-03
